"","Handling","Offer","Choice","RT","Experiment.Time","Block"
"49",14,8,1,14.0006830692291,960.147613048553,3
"50",14,20,1,13.9995889663696,980.198091030121,3
"51",14,4,0,0.302917957305908,986.551990032196,3
"52",14,20,1,13.9995031356812,1004.58207702637,3
"53",14,8,1,13.9993999004364,1024.63242912292,3
"54",14,4,0,0.428476095199585,1031.11207699776,3
"55",14,4,0,0.513499021530151,1035.66392707825,3
"56",14,4,0,0.973290205001831,1040.673828125,3
"57",14,20,1,14.0162498950958,1058.71673893929,3
"58",14,20,1,14.0171499252319,1078.78486800194,3
"59",14,8,1,14.0006971359253,1098.83553600311,3
"60",14,8,1,13.9995121955872,1118.88494205475,3
"61",14,20,1,14.0003609657288,1138.93628001213,3
"62",14,8,1,14.0162658691406,1159.00262212753,3
"63",14,4,0,0.335937976837158,1165.38930392265,3
"64",14,8,1,14.0164148807526,1183.43650889397,3
"65",14,20,1,13.9999890327454,1203.48729801178,3
"66",14,4,0,1.25103998184204,1210.83912301064,3
"67",14,4,0,0.740545034408569,1215.61217212677,3
"68",14,8,0,0.326275110244751,1219.96459102631,3
"69",14,4,0,0.294406890869141,1224.28270196915,3
"70",14,20,1,14.0005059242249,1242.32138109207,3
"71",14,20,1,13.9994659423828,1262.37190294266,3
"72",10,20,1,10.00084400177,1363.92340397835,4
"73",10,8,1,10.000422000885,1383.97484707832,4
"74",10,4,0,0.334494113922119,1394.35915207863,4
"75",10,8,1,10.0004370212555,1412.39192795753,4
"76",10,20,1,9.99925708770752,1432.44111299515,4
"77",10,4,0,0.524959087371826,1443.0171020031,4
"78",10,4,0,0.268700838088989,1451.31088089943,4
"79",10,20,1,10.0169179439545,1469.35928797722,4
"80",10,8,1,9.99939393997192,1489.40863990784,4
"81",10,8,1,10.0161979198456,1509.47564792633,4
"82",10,20,1,10.001266002655,1529.52788090706,4
"83",10,4,0,0.463934183120728,1540.04071807861,4
"84",10,20,2,8.01692891120911,1556.09394097328,4
"85",10,8,1,9.9991672039032,1574.12626504898,4
"86",10,8,1,9.99923300743103,1594.1766269207,4
"87",10,20,1,9.99953508377075,1614.22683596611,4
"88",10,4,0,0.67133903503418,1624.96587491035,4
"89",10,4,1,9.99920606613159,1642.99384403229,4
"90",10,4,1,10.0003509521484,1663.04523491859,4
"91",10,20,1,9.99913001060486,1683.09418296814,4
"92",10,8,1,9.99931216239929,1703.1445980072,4
"93",10,20,1,9.99932193756104,1723.19485998154,4
"94",10,4,1,10.0158460140228,1743.26179003716,4
"95",10,8,1,9.99932813644409,1763.3120059967,4
"96",2,4,1,2.01641392707825,1781.24561500549,5
"97",2,8,1,2.01737785339355,1801.31340789795,5
"98",2,20,1,1.99955487251282,1821.36309695244,5
"99",2,8,1,2.00030899047852,1841.41397404671,5
"100",2,4,1,2.00105786323547,1861.46532392502,5
"101",2,20,1,1.99917411804199,1881.51357603073,5
"102",2,4,1,2.016676902771,1901.58144497871,5
"103",2,4,1,2.00046396255493,1921.63168001175,5
"104",2,8,1,2.01591181755066,1941.69770908356,5
"105",2,8,1,1.99897003173828,1961.74787712097,5
"106",2,20,1,2.01714706420898,1981.81619691849,5
"107",2,20,1,1.99926614761353,2001.86522507668,5
"108",2,8,1,2.000079870224,2021.91640996933,5
"109",2,4,1,2.01709604263306,2041.98378205299,5
"110",2,20,1,1.99911403656006,2062.03274512291,5
"111",2,20,1,2.0000159740448,2082.08394908905,5
"112",2,4,1,2.00018715858459,2102.13427305222,5
"113",2,8,1,2.01579403877258,2122.20029711723,5
"114",2,8,1,1.9992458820343,2142.25061392784,5
"115",2,20,1,2.01680397987366,2162.31844711304,5
"116",2,4,1,1.9998300075531,2182.36784100533,5
"117",14,4,0,0.363741874694824,2206.39949512482,6
"118",14,20,1,14.0003669261932,2224.43516111374,6
"119",14,4,0,0.351541996002197,2230.83741497993,6
"120",14,20,1,14.0002181529999,2248.86979103088,6
"121",14,8,1,14.0163719654083,2268.93592190742,6
"122",14,8,1,13.9993140697479,2288.98619198799,6
"123",14,20,1,14.000256061554,2309.03743505478,6
"124",14,20,1,14.0172379016876,2329.10460710526,6
"125",14,4,1,13.9994490146637,2349.15383911133,6
"126",14,8,1,14.0007288455963,2369.20505690575,6
"127",14,8,1,14.0160820484161,2389.27116107941,6
"128",14,4,0,0.296285152435303,2395.61829900742,6
"129",14,8,1,13.9992311000824,2413.65470099449,6
"130",14,20,1,13.999608039856,2433.70536899567,6
"131",14,8,2,12.0163209438324,2451.77217411995,6
"132",14,4,0,0.370121002197266,2456.17667102814,6
"133",14,4,0,0.884551048278809,2461.09096503258,6
"134",14,20,1,13.9994111061096,2479.12231397629,6
"135",14,4,0,0.317813158035278,2485.49097704887,6
"136",14,4,0,0.618213891983032,2490.14105010033,6
"137",14,8,1,14.0160481929779,2508.18897604942,6
"138",14,20,1,14.0160479545593,2528.25571894646,6
"139",14,8,1,13.9999520778656,2548.30666208267,6
"140",14,20,1,13.9991619586945,2568.35580396652,6
"141",14,8,1,13.999095916748,2588.40588212013,6
"142",14,8,1,14.0166511535645,2608.47354006767,6
"143",14,4,0,0.367137908935547,2614.8906109333,6
